,id,yr,cst_n,cst,mag,pty_n,pty,can,vot1,pev1,pv1,pvs1,press_county
11326,632,1892,"surreey, kingston",536,1,Conservative,27,-990,-990,12825,5100,0.5392830967903137,"surreey, kingston"
11327,632,1892,"surrey, chertsey",537,1,Conservative,27,-992,-992,-992,-992,-992.0,"surrey, chertsey"
11328,632,1892,"surrey, epsom",538,1,Conservative,27,-990,-990,10354,5123,0.6531939506530762,"surrey, epsom"
11329,632,1892,"surrey, epsom",538,1,Liberal Party (Original),63,-990,-990,10354,2720,0.3468060791492462,"surrey, epsom"
11330,632,1892,"surrey, guildford",539,1,Conservative,27,-990,-990,11248,5191,0.5825384259223938,"surrey, guildford"
11331,632,1892,"surrey, guildford",539,1,Liberal Party (Original),63,-990,-990,11248,3720,0.4174615740776062,"surrey, guildford"
11332,632,1892,"surrey, reigate",540,1,Conservative,27,-990,-990,11081,4786,0.6071292757987976,"surrey, reigate"
11333,632,1892,"surrey, reigate",540,1,Liberal Party (Original),63,-990,-990,11081,3097,0.3928707242012024,"surrey, reigate"
11334,632,1892,"surrey, wimbledon",541,1,Liberal Party (Original),63,-990,-990,15582,2602,0.2602260112762451,"surrey, wimbledon"
11335,632,1892,"surrey, wimbledon",541,1,Conservative,27,-990,-990,15582,7397,0.7397739887237549,"surrey, wimbledon"
11336,632,1892,"susex, lewes",542,1,Liberal Party (Original),63,-990,-990,11832,2322,0.2923328578472137,"susex, lewes"
11337,632,1892,"susex, lewes",542,1,Conservative,27,-990,-990,11832,5621,0.7076671123504639,"susex, lewes"
11338,632,1892,"sussex, chichester",543,1,Liberal Party (Original),63,-990,-990,9146,2361,0.3578899502754211,"sussex, chichester"
11339,632,1892,"sussex, chichester",543,1,Conservative,27,-990,-990,9146,4236,0.6421100497245789,"sussex, chichester"
11340,632,1892,"sussex, east grinstead",544,1,Conservative,27,-990,-990,8754,3987,0.6292613744735718,"sussex, east grinstead"
11341,632,1892,"sussex, east grinstead",544,1,Liberal Party (Original),63,-990,-990,8754,2349,0.3707386255264282,"sussex, east grinstead"
11342,632,1892,"sussex, eastbourne",545,1,Conservative,27,-990,-990,10029,4037,0.523537814617157,"sussex, eastbourne"
11343,632,1892,"sussex, eastbourne",545,1,Liberal Party (Original),63,-990,-990,10029,3674,0.476462185382843,"sussex, eastbourne"
11344,632,1892,"sussex, horsahm",546,1,Liberal Party (Original),63,-990,-990,8938,2268,0.3451529443264008,"sussex, horsahm"
11345,632,1892,"sussex, horsahm",546,1,Conservative,27,-990,-990,8938,4303,0.6548470258712769,"sussex, horsahm"
11346,632,1892,"sussex, rye",547,1,Conservative,27,-990,-990,11159,4699,0.5409232378005981,"sussex, rye"
11347,632,1892,"sussex, rye",547,1,Liberal/Labour Alliance,65,-990,-990,11159,3988,0.4590767920017242,"sussex, rye"
11348,632,1892,sutherland,548,1,Liberal Party (Original),63,-990,-990,2745,1453,0.705339789390564,sutherland
11349,632,1892,sutherland,548,1,Liberal Unionists,64,-990,-990,2745,607,0.2946601808071136,sutherland
11350,632,1892,"swansea, district",549,1,Liberal Party (Original),63,-990,-990,10047,5959,0.8646256327629089,"swansea, district"
11351,632,1892,"swansea, district",549,1,Conservative,27,-990,-990,10047,933,0.1353743523359299,"swansea, district"
11352,632,1892,"swansea, town",550,1,Liberal Party (Original),63,-990,-990,8447,3733,0.5535290837287903,"swansea, town"
11353,632,1892,"swansea, town",550,1,Conservative,27,-990,-990,8447,3011,0.4464709460735321,"swansea, town"
11354,632,1892,taunton,551,1,Conservative,27,-990,-990,2825,1402,0.6035299301147461,somersetshire
11355,632,1892,taunton,551,1,Liberal Party (Original),63,-990,-990,2825,921,0.3964700698852539,somersetshire
11356,632,1892,the hartlepools,552,1,Liberal Unionists,64,-990,-990,10513,4550,0.495858758687973,durham
11357,632,1892,the hartlepools,552,1,Liberal Party (Original),63,-990,-990,10513,4626,0.5041412115097046,durham
11358,632,1892,tipperary east,553,1,Parnell Nationalists,98,-990,-990,6785,891,0.2291077375411987,tipperary east
11359,632,1892,tipperary east,553,1,Anti-Parnell Nationalists,6,-990,-990,6785,2998,0.7708922624588013,tipperary east
11360,632,1892,tipperary mid,554,1,Anti-Parnell Nationalists,6,-990,-990,7299,3284,0.7270312309265137,tipperary mid
11361,632,1892,tipperary mid,554,1,Parnell Nationalists,98,-990,-990,7299,887,0.1963692754507065,tipperary mid
11362,632,1892,tipperary mid,554,1,Unionists,145,-990,-990,7299,346,0.07659951597452164,tipperary mid
11363,632,1892,tipperary north,555,1,Unionists,145,-990,-990,7035,462,0.1020768880844116,tipperary north
11364,632,1892,tipperary north,555,1,Anti-Parnell Nationalists,6,-990,-990,7035,4064,0.8979231119155884,tipperary north
11365,632,1892,tipperary south,556,1,Anti-Parnell Nationalists,6,-990,-990,5542,2571,0.7688397169113159,tipperary south
11366,632,1892,tipperary south,556,1,Parnell Nationalists,98,-990,-990,5542,773,0.2311602830886841,tipperary south
11367,632,1892,"tower hamlets, limehouse",557,1,Liberal Party (Original),63,-990,-990,6456,2475,0.51778244972229,"tower hamlets, limehouse"
11368,632,1892,"tower hamlets, limehouse",557,1,Conservative,27,-990,-990,6456,2305,0.4822175800800323,"tower hamlets, limehouse"
11369,632,1892,"tower hamlets, mile end",558,1,Liberal Party (Original),63,-990,-990,5738,1931,0.466989129781723,"tower hamlets, mile end"
11370,632,1892,"tower hamlets, mile end",558,1,Conservative,27,-990,-990,5738,2204,0.5330109000205994,"tower hamlets, mile end"
11371,632,1892,"tower hamlets, poplar",559,1,Conservative,27,-990,-990,10348,2975,0.3727135956287384,"tower hamlets, poplar"
11372,632,1892,"tower hamlets, poplar",559,1,Liberal Party (Original),63,-990,-990,10348,5007,0.6272863745689392,"tower hamlets, poplar"
11373,632,1892,"tower hamlets, st george",560,1,Liberal Party (Original),63,-990,-990,3755,1661,0.5680574774742126,"tower hamlets, st george"
11374,632,1892,"tower hamlets, st george",560,1,Conservative,27,-990,-990,3755,1263,0.4319425523281097,"tower hamlets, st george"
11375,632,1892,"tower hamlets, stepney",561,1,Conservative,27,-990,-990,6069,2292,0.509899914264679,"tower hamlets, stepney"
11376,632,1892,"tower hamlets, stepney",561,1,Liberal Party (Original),63,-990,-990,6069,2203,0.4901001155376434,"tower hamlets, stepney"
11377,632,1892,"tower hamlets, whitechapel",562,1,Liberal Party (Original),63,-990,-990,5813,2327,0.5638478398323059,"tower hamlets, whitechapel"
11378,632,1892,"tower hamlets, whitechapel",562,1,Conservative,27,-990,-990,5813,1800,0.4361521601676941,"tower hamlets, whitechapel"
11379,632,1892,"tower hamlets,bow and bromley",563,1,Liberal Party (Original),63,-990,-990,10687,4072,0.5273928046226501,"tower hamlets,bow and bromley"
11380,632,1892,"tower hamlets,bow and bromley",563,1,Conservative,27,-990,-990,10687,3649,0.4726071655750275,"tower hamlets,bow and bromley"
11381,632,1892,tynemouth,564,1,Liberal Party (Original),63,-990,-990,7300,2783,0.4713753461837769,tynemouth
11382,632,1892,tynemouth,564,1,Conservative,27,-990,-990,7300,3121,0.5286246538162231,tynemouth
11383,632,1892,tyrone east,565,1,Unionists,145,-990,-990,7262,3222,0.4843656122684479,tyrone east
11384,632,1892,tyrone east,565,1,Anti-Parnell Nationalists,6,-990,-990,7262,3430,0.5156344175338745,tyrone east
11385,632,1892,tyrone mid,566,1,Unionists,145,-990,-990,8590,2598,0.406700074672699,tyrone mid
11386,632,1892,tyrone mid,566,1,Anti-Parnell Nationalists,6,-990,-990,8590,3667,0.5740450620651245,tyrone mid
11387,632,1892,tyrone mid,566,1,Parnell Nationalists,98,-990,-990,8590,123,0.01925485208630562,tyrone mid
11388,632,1892,tyrone north,567,1,Liberal Party (Original),63,-990,-990,6501,2996,0.4959443807601929,tyrone north
11389,632,1892,tyrone north,567,1,Unionists,145,-990,-990,6501,3045,0.5040556192398071,tyrone north
11390,632,1892,tyrone south,568,1,Liberal Party (Original),63,-990,-990,6979,3096,0.471663624048233,tyrone south
11391,632,1892,tyrone south,568,1,Liberal Unionists,64,-990,-990,6979,3468,0.5283364057540894,tyrone south
11392,632,1892,wakefield,569,1,Conservative,27,-990,-990,5274,2582,0.542436957359314,yorkshire
11393,632,1892,wakefield,569,1,Liberal Party (Original),63,-990,-990,5274,2178,0.4575630128383636,yorkshire
11394,632,1892,walsall,570,1,Conservative,27,-990,-990,11915,5226,0.5116006135940552,staffordshire
11395,632,1892,walsall,570,1,Liberal Party (Original),63,-990,-990,11915,4989,0.4883994162082672,staffordshire
11396,632,1892,wandsworth,571,1,Conservative,27,-990,-990,14936,5913,0.6157450675964355,wandsworth
11397,632,1892,wandsworth,571,1,Liberal Party (Original),63,-990,-990,14936,3690,0.3842549324035645,wandsworth
11398,632,1892,warrington,572,1,Conservative,27,-990,-990,7906,3843,0.5411913990974426,lancashire
11399,632,1892,warrington,572,1,Liberal Party (Original),63,-990,-990,7906,3258,0.4588086307048798,lancashire
11400,632,1892,warwick and leamington,573,1,Liberal Unionists,64,-992,-992,-992,-992,-992.0,warwick and leamington
11401,632,1892,"warwickshire, nuneaton",574,1,Conservative,27,-990,-990,10336,4899,0.5350005626678467,"warwickshire, nuneaton"
11402,632,1892,"warwickshire, nuneaton",574,1,Liberal Party (Original),63,-990,-990,10336,4258,0.4649994671344757,"warwickshire, nuneaton"
11403,632,1892,"warwickshire, rugby",575,1,Conservative,27,-990,-990,9785,3831,0.4588024020195007,"warwickshire, rugby"
11404,632,1892,"warwickshire, rugby",575,1,Liberal Party (Original),63,-990,-990,9785,4519,0.5411975979804993,"warwickshire, rugby"
11405,632,1892,"warwickshire, stratford-on-avon",576,1,Conservative,27,-990,-990,9505,4157,0.5579865574836731,"warwickshire, stratford-on-avon"
11406,632,1892,"warwickshire, stratford-on-avon",576,1,Liberal Party (Original),63,-990,-990,9505,3293,0.4420134127140045,"warwickshire, stratford-on-avon"
11407,632,1892,"warwickshire, tamworth",577,1,Liberal/Labour Alliance,65,-990,-990,9968,2702,0.3450830280780792,"warwickshire, tamworth"
11408,632,1892,"warwickshire, tamworth",577,1,Conservative,27,-990,-990,9968,5128,0.6549170017242432,"warwickshire, tamworth"
11409,632,1892,waterford east,578,1,Parnell Nationalists,98,-990,-990,6294,1043,0.2893203794956207,waterford east
11410,632,1892,waterford east,578,1,Anti-Parnell Nationalists,6,-990,-990,6294,2562,0.7106795907020569,waterford east
11411,632,1892,waterford west,579,1,Anti-Parnell Nationalists,6,-992,-992,6641,-992,-992.0,waterford west
11412,632,1892,waterford city,580,1,Anti-Parnell Nationalists,6,-990,-990,4046,1293,0.4355001747608185,waterford city
11413,632,1892,waterford city,580,1,Parnell Nationalists,98,-990,-990,4046,1676,0.5644998550415039,waterford city
11414,632,1892,wednesbury,581,1,Liberal Party (Original),63,-990,-990,11201,4926,0.4969733655452728,staffordshire
11415,632,1892,wednesbury,581,1,Conservative,27,-990,-990,11201,4986,0.5030266046524048,staffordshire
11416,632,1892,west bromwich,582,1,Liberal Party (Original),63,-990,-990,9174,3429,0.4338858723640442,staffordshire
11417,632,1892,west bromwich,582,1,Conservative,27,-990,-990,9174,4474,0.5661141276359558,staffordshire
11418,632,1892,"west ham, north",583,1,Conservative,27,-990,-990,13334,4943,0.498336523771286,"west ham, north"
11419,632,1892,"west ham, north",583,1,Liberal Party (Original),63,-990,-990,13334,4976,0.5016634464263916,"west ham, north"
11420,632,1892,"west ham, south",584,1,Conservative,27,-990,-990,15548,4036,0.4337919056415558,"west ham, south"
11421,632,1892,"west ham, south",584,1,Independent Labour,6020,-990,-990,15548,5268,0.5662080645561218,"west ham, south"
11422,632,1892,"west ham, south",584,1,Independent Labour,6020,-990,-990,15548,5268,0.5662080645561218,"west ham, south"
11423,632,1892,westmeath north,585,1,Anti-Parnell Nationalists,6,-990,-990,5179,2878,0.8836352229118347,westmeath north
11424,632,1892,westmeath north,585,1,Parnell Nationalists,98,-990,-990,5179,379,0.1163647547364235,westmeath north
11425,632,1892,westmeath south,586,1,Anti-Parnell Nationalists,6,-990,-990,5286,2535,0.7012448310852051,westmeath south
11426,632,1892,westmeath south,586,1,Parnell Nationalists,98,-990,-990,5286,1080,0.2987551987171173,westmeath south
11427,632,1892,westminster,587,1,Conservative,27,-990,-990,7971,3548,0.6493411660194397,westminster
11428,632,1892,westminster,587,1,Liberal Party (Original),63,-990,-990,7971,1916,0.3506588637828827,westminster
11429,632,1892,"westmorland, appleby",588,1,Liberal Party (Original),63,-990,-990,6481,2256,0.4322667121887207,"westmorland, appleby"
11430,632,1892,"westmorland, appleby",588,1,Conservative,27,-990,-990,6481,2963,0.5677332878112793,"westmorland, appleby"
11431,632,1892,"westmorland, kendal",589,1,Conservative,27,-990,-990,6000,2838,0.5623142719268799,"westmorland, kendal"
11432,632,1892,"westmorland, kendal",589,1,Liberal Party (Original),63,-990,-990,6000,2209,0.4376857578754425,"westmorland, kendal"
11433,632,1892,wexford north,590,1,Unionists,145,-990,-990,10041,859,0.1305074393749237,wexford north
11434,632,1892,wexford north,590,1,Anti-Parnell Nationalists,6,-990,-990,10041,5723,0.8694925308227539,wexford north
11435,632,1892,wexford south,591,1,Liberal Unionists,64,-990,-990,9923,554,0.09791445732116699,wexford south
11436,632,1892,wexford south,591,1,Anti-Parnell Nationalists,6,-990,-990,9923,5104,0.902085542678833,wexford south
11437,632,1892,whitehaven,592,1,Conservative,27,-990,-990,2700,1088,0.4544695019721985,cumberland
11438,632,1892,whitehaven,592,1,Liberal Party (Original),63,-990,-990,2700,1306,0.5455304980278015,cumberland
11439,632,1892,wick district of burghs,593,1,Liberal Unionists,64,-990,-990,2208,952,0.5357343554496765,wick district of burghs
11440,632,1892,wick district of burghs,593,1,Liberal Party (Original),63,-990,-990,2208,825,0.4642656147480011,wick district of burghs
11441,632,1892,wicklow east,594,1,Parnell Nationalists,98,-990,-990,4803,1115,0.2955208122730255,wicklow east
11442,632,1892,wicklow east,594,1,Unionists,145,-990,-990,4803,1225,0.3246753215789795,wicklow east
11443,632,1892,wicklow east,594,1,Anti-Parnell Nationalists,6,-990,-990,4803,1433,0.379803866147995,wicklow east
11444,632,1892,wicklow west,595,1,Parnell Nationalists,98,-990,-990,5061,546,0.1395705491304398,wicklow west
11445,632,1892,wicklow west,595,1,Anti-Parnell Nationalists,6,-990,-990,5061,2582,0.6600204706192017,wicklow west
11446,632,1892,wicklow west,595,1,Liberal Unionists,64,-990,-990,5061,784,0.2004089951515198,wicklow west
11447,632,1892,wigan,596,1,Liberal/Labour Alliance,65,-990,-990,7390,3312,0.4918324947357178,lancashire
11448,632,1892,wigan,596,1,Conservative,27,-990,-990,7390,3422,0.5081675052642822,lancashire
11449,632,1892,wigtownshire,597,1,Liberal Party (Original),63,-990,-990,5613,1670,0.3658269345760345,wigtownshire
11450,632,1892,wigtownshire,597,1,Conservative,27,-990,-990,5613,2895,0.6341730356216431,wigtownshire
11451,632,1892,"wiltshire, chippenham",598,1,Conservative,27,-990,-990,9089,3684,0.5160386562347412,"wiltshire, chippenham"
11452,632,1892,"wiltshire, chippenham",598,1,Liberal Party (Original),63,-990,-990,9089,3455,0.4839613437652588,"wiltshire, chippenham"
11453,632,1892,"wiltshire, cricklade",599,1,Liberal Unionists,64,-990,-990,10561,3571,0.4386977851390839,"wiltshire, cricklade"
11454,632,1892,"wiltshire, cricklade",599,1,Liberal Party (Original),63,-990,-990,10561,4569,0.5613021850585938,"wiltshire, cricklade"
11455,632,1892,"wiltshire, devizes",600,1,Conservative,27,-990,-990,9987,3758,0.490985095500946,"wiltshire, devizes"
11456,632,1892,"wiltshire, devizes",600,1,Liberal Party (Original),63,-990,-990,9987,3896,0.509014904499054,"wiltshire, devizes"
11457,632,1892,"wiltshire, westbury",601,1,Conservative,27,-990,-990,10989,3930,0.4632248878479004,"wiltshire, westbury"
11458,632,1892,"wiltshire, westbury",601,1,Liberal Party (Original),63,-990,-990,10989,4554,0.5367751121520996,"wiltshire, westbury"
11459,632,1892,"wiltshire, wilton",602,1,Liberal Party (Original),63,-990,-990,8951,3336,0.4712530076503754,"wiltshire, wilton"
11460,632,1892,"wiltshire, wilton",602,1,Conservative,27,-990,-990,8951,3743,0.528747022151947,"wiltshire, wilton"
11461,632,1892,winchester,603,1,Liberal Party (Original),63,-990,-990,2393,859,0.4145752787590027,hampshire
11462,632,1892,winchester,603,1,Conservative,27,-990,-990,2393,1213,0.5854247212409973,hampshire
11463,632,1892,windsor,604,1,Conservative,27,-992,-992,-992,-992,-992.0,berkshire
11464,632,1892,"wolverhampton, east",605,1,Liberal Party (Original),63,-992,-992,-992,-992,-992.0,"wolverhampton, east"
11465,632,1892,"wolverhampton, south",606,1,Liberal Unionists,64,-992,-992,-992,-992,-992.0,"wolverhampton, south"
11466,632,1892,"wolverhampton, west",607,1,Conservative,27,-990,-990,9424,4772,0.5662078857421875,"wolverhampton, west"
11467,632,1892,"wolverhampton, west",607,1,Liberal Party (Original),63,-990,-990,9424,3656,0.4337921142578125,"wolverhampton, west"
11468,632,1892,woolwich,608,1,Conservative,27,-990,-990,12347,5992,0.5937376022338867,kent
11469,632,1892,woolwich,608,1,Liberal/Labour Alliance,65,-990,-990,12347,4100,0.4062623977661133,kent
11470,632,1892,worcester,609,1,Liberal Party (Original),63,-990,-990,6999,2540,0.4253181517124176,worcestershire
11471,632,1892,worcester,609,1,Independents,6021,-990,-990,6999,79,0.01322839874774218,worcestershire
11472,632,1892,worcester,609,1,Independents,6021,-990,-990,6999,79,0.01322839874774218,worcestershire
11473,632,1892,worcester,609,1,Conservative,27,-990,-990,6999,3353,0.5614534616470337,worcestershire
11474,632,1892,"worcestershire, bewdley",610,1,Conservative,27,-992,-992,-992,-992,-992.0,"worcestershire, bewdley"
11475,632,1892,"worcestershire, droitwich",611,1,Liberal Unionists,64,-990,-990,9786,3980,0.5385656356811523,"worcestershire, droitwich"
11476,632,1892,"worcestershire, droitwich",611,1,Liberal Party (Original),63,-990,-990,9786,3410,0.4614343643188477,"worcestershire, droitwich"
11477,632,1892,"worcestershire, eastern",612,1,Liberal Party (Original),63,-990,-990,9827,2517,0.3299685418605804,"worcestershire, eastern"
11478,632,1892,"worcestershire, eastern",612,1,Liberal Unionists,64,-990,-990,9827,5111,0.6700314879417419,"worcestershire, eastern"
11479,632,1892,"worcestershire, evesham",613,1,Liberal Party (Original),63,-990,-990,9586,3590,0.4626288712024689,"worcestershire, evesham"
11480,632,1892,"worcestershire, evesham",613,1,Conservative,27,-990,-990,9586,4170,0.5373711585998535,"worcestershire, evesham"
11481,632,1892,"worcestershire, northern",614,1,Liberal Party (Original),63,-990,-990,10744,5329,0.6269412040710449,"worcestershire, northern"
11482,632,1892,"worcestershire, northern",614,1,Conservative,27,-990,-990,10744,3171,0.3730588257312775,"worcestershire, northern"
11483,632,1892,york,615,2,Liberal Party (Original),63,liberals candidate 1,-990,11005,9876,0.6605136394500732,yorkshire
11484,632,1892,york,615,2,Liberal Party (Original),63,liberals candidate 2,-990,11005,9876,0.6605136394500732,yorkshire
11485,632,1892,york,615,2,Conservative,27,-990,-990,11005,5076,0.3394863605499268,yorkshire
11486,632,1892,"yorkshire (east riding), buckrose",616,1,Liberal Party (Original),63,-990,-990,9035,4294,0.5410786271095276,"yorkshire (east riding), buckrose"
11487,632,1892,"yorkshire (east riding), buckrose",616,1,Conservative,27,-990,-990,9035,3642,0.4589213728904724,"yorkshire (east riding), buckrose"
11488,632,1892,"yorkshire (east riding), howdensh",617,1,Conservative,27,-990,-990,9499,3998,0.5228877663612366,"yorkshire (east riding), howdensh"
11489,632,1892,"yorkshire (east riding), howdensh",617,1,Liberal Party (Original),63,-990,-990,9499,3648,0.477112203836441,"yorkshire (east riding), howdensh"
11490,632,1892,"yorkshire (north riding), clevela",618,1,Conservative,27,-990,-990,11076,4049,0.4793985188007355,"yorkshire (north riding), clevela"
11491,632,1892,"yorkshire (north riding), clevela",618,1,Liberal Party (Original),63,-990,-990,11076,4397,0.5206014513969421,"yorkshire (north riding), clevela"
11492,632,1892,"yorkshire (north riding), richmon",619,1,Liberal Party (Original),63,-990,-990,10669,4181,0.4906701147556305,"yorkshire (north riding), richmon"
11493,632,1892,"yorkshire (north riding), richmon",619,1,Conservative,27,-990,-990,10669,4340,0.5093299150466919,"yorkshire (north riding), richmon"
11494,632,1892,"yorkshire (north riding), thirsk",620,1,Conservative,27,-990,-990,12220,5890,0.6245360970497131,"yorkshire (north riding), thirsk"
11495,632,1892,"yorkshire (north riding), thirsk",620,1,Liberal Party (Original),63,-990,-990,12220,3541,0.3754639029502869,"yorkshire (north riding), thirsk"
11496,632,1892,"yorkshire (north riding), whitby",621,1,Liberal Party (Original),63,-990,-990,10804,3826,0.4380080103874207,"yorkshire (north riding), whitby"
11497,632,1892,"yorkshire (north riding), whitby",621,1,Conservative,27,-990,-990,10804,4909,0.5619919896125793,"yorkshire (north riding), whitby"
11498,632,1892,"yorkshire (west riding), barkston",622,1,Liberal Party (Original),63,-990,-990,9322,2920,0.4123711287975311,"yorkshire (west riding), barkston"
11499,632,1892,"yorkshire (west riding), barkston",622,1,Conservative,27,-990,-990,9322,4161,0.5876288414001465,"yorkshire (west riding), barkston"
11500,632,1892,"yorkshire (west riding), barnsley",623,1,Liberal Party (Original),63,-990,-990,13643,6739,0.6582983136177063,"yorkshire (west riding), barnsley"
11501,632,1892,"yorkshire (west riding), barnsley",623,1,Liberal Unionists,64,-990,-990,13643,3498,0.3417016565799713,"yorkshire (west riding), barnsley"
11502,632,1892,"yorkshire (west riding), colne va",624,1,Liberal Unionists,64,-990,-990,11710,4281,0.4619119465351105,"yorkshire (west riding), colne va"
11503,632,1892,"yorkshire (west riding), colne va",624,1,Liberal Party (Original),63,-990,-990,11710,4987,0.5380880236625671,"yorkshire (west riding), colne va"
11504,632,1892,"yorkshire (west riding), doncaste",625,1,Liberal Unionists,64,-990,-990,14521,5552,0.4877448976039886,"yorkshire (west riding), doncaste"
11505,632,1892,"yorkshire (west riding), doncaste",625,1,Liberal Party (Original),63,-990,-990,14521,5831,0.5122551321983337,"yorkshire (west riding), doncaste"
11506,632,1892,"yorkshire (west riding), elland",626,1,Liberal Party (Original),63,-990,-990,13437,5497,0.5992587208747864,"yorkshire (west riding), elland"
11507,632,1892,"yorkshire (west riding), elland",626,1,Conservative,27,-990,-990,13437,3676,0.400741308927536,"yorkshire (west riding), elland"
11508,632,1892,"yorkshire (west riding), hallamsh",627,1,Liberal Party (Original),63,-992,-992,-992,-992,-992.0,"yorkshire (west riding), hallamsh"
11509,632,1892,"yorkshire (west riding), holmfirt",628,1,Conservative,27,-990,-990,12197,3317,0.3703248798847198,"yorkshire (west riding), holmfirt"
11510,632,1892,"yorkshire (west riding), holmfirt",628,1,Liberal Party (Original),63,-990,-990,12197,5640,0.6296750903129578,"yorkshire (west riding), holmfirt"
11511,632,1892,"Inverness-shire and Ross and Cromarty, Western Isles",629,1,Liberal Party (Original),63,-992,-992,-992,-992,-992.0,"Inverness-shire and Ross and Cromarty, Western Isles"
11512,632,1892,"Stirlingshire and Clackmannanshire, West Stirlingshire",630,1,Conservative,27,-990,-990,13343,3656,0.3858982622623444,"Stirlingshire and Clackmannanshire, West Stirlingshire"
11513,632,1892,"Stirlingshire and Clackmannanshire, West Stirlingshire",630,1,Liberal Party (Original),63,-990,-990,13343,5818,0.614101767539978,"Stirlingshire and Clackmannanshire, West Stirlingshire"
11514,632,1892,"yorkshire (west riding), normanto",631,1,Conservative,27,-990,-990,13000,3803,0.3827110826969147,"yorkshire (west riding), normanto"
11515,632,1892,"yorkshire (west riding), normanto",631,1,Liberal/Labour Alliance,65,-990,-990,13000,6134,0.6172889471054077,"yorkshire (west riding), normanto"
11516,632,1892,"yorkshire (west riding), osgoldcr",632,1,Liberal Party (Original),63,-990,-990,12615,5160,0.6110848188400269,"yorkshire (west riding), osgoldcr"
11517,632,1892,"yorkshire (west riding), osgoldcr",632,1,Conservative,27,-990,-990,12615,3284,0.3889152109622955,"yorkshire (west riding), osgoldcr"
11518,632,1892,"yorkshire (west riding), otley",633,1,Liberal Party (Original),63,-990,-990,11557,4713,0.5394917726516724,"yorkshire (west riding), otley"
11519,632,1892,"yorkshire (west riding), otley",633,1,Conservative,27,-990,-990,11557,4023,0.4605082273483276,"yorkshire (west riding), otley"
11520,632,1892,"yorkshire (west riding), pudsey",634,1,Liberal Party (Original),63,-990,-990,13954,5527,0.5288488864898682,"yorkshire (west riding), pudsey"
11521,632,1892,"yorkshire (west riding), pudsey",634,1,Liberal Unionists,64,-990,-990,13954,4924,0.4711510837078094,"yorkshire (west riding), pudsey"
11522,632,1892,"yorkshire (west riding), ripon",635,1,Liberal Party (Original),63,-990,-990,10199,3657,0.4614511132240295,"yorkshire (west riding), ripon"
11523,632,1892,"yorkshire (west riding), ripon",635,1,Conservative,27,-990,-990,10199,4268,0.5385488867759705,"yorkshire (west riding), ripon"
11524,632,1892,"yorkshire (west riding), rotherha",636,1,Liberal Party (Original),63,-990,-990,13551,6567,0.6981713771820068,"yorkshire (west riding), rotherha"
11525,632,1892,"yorkshire (west riding), rotherha",636,1,Liberal Unionists,64,-990,-990,13551,2839,0.3018286228179932,"yorkshire (west riding), rotherha"
11526,632,1892,"yorkshire (west riding), shipley",637,1,Liberal Unionists,64,-990,-990,14759,5464,0.4874219298362732,"yorkshire (west riding), shipley"
11527,632,1892,"yorkshire (west riding), shipley",637,1,Liberal/Labour Alliance,65,-990,-990,14759,5746,0.5125780701637268,"yorkshire (west riding), shipley"
11528,632,1892,"yorkshire (west riding), skipton",638,1,Liberal Party (Original),63,-990,-990,12087,4700,0.504941999912262,"yorkshire (west riding), skipton"
11529,632,1892,"yorkshire (west riding), skipton",638,1,Liberal Unionists,64,-990,-990,12087,4608,0.495058000087738,"yorkshire (west riding), skipton"
11530,632,1892,"yorkshire (west riding), sowerby",639,1,Liberal Party (Original),63,-990,-990,11963,5754,0.633840024471283,"yorkshire (west riding), sowerby"
11531,632,1892,"yorkshire (west riding), sowerby",639,1,Liberal Unionists,64,-990,-990,11963,3324,0.3661599457263947,"yorkshire (west riding), sowerby"
11532,632,1892,"yorkshire (west riding), spen val",640,1,Liberal Party (Original),63,-990,-990,11038,4952,0.5877047181129456,"yorkshire (west riding), spen val"
11533,632,1892,"yorkshire (west riding), spen val",640,1,Conservative,27,-990,-990,11038,3474,0.4122952818870544,"yorkshire (west riding), spen val"
11534,632,1892,"yorkshire, (east ridin), holderne",641,1,Conservative,27,-990,-990,9670,4158,0.5296140909194946,"yorkshire, (east ridin), holderne"
11535,632,1892,"yorkshire, (east ridin), holderne",641,1,Liberal Party (Original),63,-990,-990,9670,3693,0.4703859388828278,"yorkshire, (east ridin), holderne"
11536,633,1895,aberdeen and glasgow universities,1,1,Conservative,27,-992,-992,-992,-992,-992.0,aberdeen and glasgow universities
11537,633,1895,"aberdeen, north",2,1,Independent Labour,6001,-990,-990,9318,608,0.1276238411664963,"aberdeen, north"
11538,633,1895,"aberdeen, north",2,1,Liberal Party (Original),63,-990,-990,9318,4156,0.8723761439323425,"aberdeen, north"
11539,633,1895,"aberdeen, north",2,1,Independent Labour,6001,-990,-990,9318,608,0.1276238411664963,"aberdeen, north"
11540,633,1895,"aberdeen, south",3,1,Liberal Unionists,64,-990,-990,9731,3121,0.4392063021659851,"aberdeen, south"
11541,633,1895,"aberdeen, south",3,1,Liberal Party (Original),63,-990,-990,9731,3985,0.5607936978340149,"aberdeen, south"
11542,633,1895,"aberdeenshire, eastern",4,1,Liberal Unionists,64,-990,-990,15157,3308,0.4119038581848145,"aberdeenshire, eastern"
11543,633,1895,"aberdeenshire, eastern",4,1,Liberal Party (Original),63,-990,-990,15157,4723,0.5880961418151855,"aberdeenshire, eastern"
